Transaction ID,Date,Customer ID,Product Category,Quantity,Price per Unit,Total Amount
1573,20-04-2023,CUST600,Clothing,1,50,1204.9305
1574,09-04-2023,CUST066,Clothing,4,30,1070.9856
1575,20-01-2023,CUST266,Beauty,1,50,66.5776
1576,06-03-2023,CUST218,Clothing,1,25,212.0446
1577,24-02-2023,CUST842,Electronics,3,50,1782.9485
1578,14-10-2023,CUST026,Clothing,1,25,47.2424
1579,05-02-2023,CUST483,Clothing,2,500,26.0874
1580,04-01-2023,CUST515,Electronics,3,50,93.1005
1581,31-12-2023,CUST322,Beauty,4,500,103.8346
1582,07-01-2023,CUST646,Beauty,4,25,107.3634
1583,03-05-2023,CUST799,Electronics,1,30,170.6418
1584,23-03-2023,CUST868,Clothing,1,25,202.2777
1585,01-11-2023,CUST635,Electronics,3,500,45.3295
1586,26-10-2023,CUST248,Electronics,2,50,579.4061
1587,18-11-2023,CUST440,Clothing,1,500,1027.9146
1588,08-08-2023,CUST709,Beauty,3,50,301.9797
1589,20-12-2023,CUST217,Clothing,1,25,531.728
1590,14-07-2023,CUST453,Clothing,3,25,1181.6934
1591,09-07-2023,CUST612,Beauty,2,25,98.4178
1592,23-05-2023,CUST575,Beauty,1,50,80.9369
1593,02-03-2023,CUST828,Beauty,3,500,93.384
1594,01-11-2023,CUST386,Clothing,2,25,926.544
1595,11-10-2023,CUST912,Clothing,3,500,99.4977
1596,13-02-2023,CUST281,Clothing,3,30,1438.4955
1597,23-01-2023,CUST754,Electronics,2,50,1017.3031
1598,17-02-2023,CUST356,Electronics,4,500,1935.4024
1599,10-03-2023,CUST616,Beauty,1,25,173.783
1600,07-05-2023,CUST420,Electronics,1,30,52.5721
1601,04-08-2023,CUST205,Beauty,3,300,60.2643
1602,11-02-2023,CUST982,Electronics,2,25,240.1652
1603,15-08-2023,CUST590,Beauty,2,30,235.1699
1604,30-09-2023,CUST759,Beauty,2,30,892.8952
1605,03-08-2023,CUST179,Clothing,3,500,256.5478
1606,01-04-2023,CUST081,Beauty,2,30,1095.3139
1607,17-07-2023,CUST701,Clothing,2,50,882.5946
1608,07-05-2023,CUST766,Clothing,4,30,31.2154
1609,21-09-2023,CUST472,Electronics,4,30,69.5667
1610,25-02-2023,CUST940,Beauty,3,300,44.7436
1611,23-12-2023,CUST083,Electronics,2,50,247.3473
1612,08-06-2023,CUST087,Clothing,3,50,502.1171
1613,31-01-2023,CUST622,Beauty,3,25,207.1466
1614,16-10-2023,CUST133,Beauty,2,25,294.5962
1615,03-10-2023,CUST394,Electronics,4,30,1881.3286
1616,03-10-2023,CUST147,Beauty,4,30,566.3332
1617,10-12-2023,CUST712,Electronics,2,30,62.1345
1618,02-10-2023,CUST234,Electronics,4,50,101.4099
1619,01-07-2023,CUST241,Beauty,3,25,28.5845
1620,26-08-2023,CUST985,Beauty,1,300,27.1666
1621,17-09-2023,CUST156,Clothing,4,300,493.0689
1622,18-10-2023,CUST290,Electronics,3,25,1957.0457
1623,26-06-2023,CUST279,Clothing,1,50,1218.5574
1624,25-04-2023,CUST128,Clothing,1,50,29.5098
1625,06-02-2023,CUST756,Clothing,2,30,27.2859
1626,30-05-2023,CUST678,Electronics,4,25,67.1075
1627,24-08-2023,CUST866,Clothing,3,500,75.0917
1628,03-08-2023,CUST388,Clothing,4,300,49.3056
1629,01-11-2023,CUST850,Clothing,2,25,905.0957
1630,21-04-2023,CUST464,Electronics,4,300,126.6115
1631,23-05-2023,CUST017,Clothing,4,300,901.4508
1632,23-08-2023,CUST739,Electronics,3,50,1158.6882
1633,14-07-2023,CUST629,Electronics,3,30,586.506
1634,04-09-2023,CUST029,Clothing,3,300,966.1052
1635,20-03-2023,CUST508,Electronics,2,300,31.0407
1636,18-05-2023,CUST427,Clothing,1,50,142.1484
1637,14-01-2023,CUST858,Beauty,1,500,1119.307
1638,19-10-2023,CUST412,Electronics,4,30,244.3285
1639,09-06-2023,CUST340,Electronics,2,25,103.8722
1640,13-10-2023,CUST936,Clothing,4,30,992.8058
1641,21-05-2023,CUST997,Clothing,4,50,1777.3899
1642,10-04-2023,CUST897,Clothing,2,500,29.3554
1643,29-06-2023,CUST630,Clothing,1,300,61.1861
1644,19-06-2023,CUST134,Clothing,4,300,1282.4803
1645,03-12-2023,CUST826,Beauty,3,50,555.0504
1646,07-11-2023,CUST310,Beauty,3,30,139.5066
1647,01-09-2023,CUST746,Clothing,4,300,142.2479
1648,14-01-2023,CUST107,Clothing,4,500,71.9024
1649,06-01-2023,CUST414,Beauty,3,50,128.4547
1650,06-11-2023,CUST937,Beauty,1,25,1357.3652
1651,30-10-2023,CUST095,Beauty,3,25,79.2962
1652,04-10-2023,CUST876,Clothing,4,30,87.4721
1653,23-08-2023,CUST725,Electronics,4,300,29.4656
1654,21-01-2023,CUST520,Clothing,3,30,1985.0073
1655,03-03-2023,CUST373,Beauty,3,30,54.8518
1656,08-04-2023,CUST391,Electronics,2,50,97.9889
1657,23-01-2023,CUST636,Beauty,3,30,1852.6203
1658,31-01-2023,CUST604,Beauty,1,30,970.9951
1659,24-06-2023,CUST243,Beauty,4,30,807.371
1660,06-05-2023,CUST557,Clothing,3,25,625.5113
1661,05-07-2023,CUST552,Clothing,1,500,304.8053
1662,05-02-2023,CUST172,Clothing,3,50,156.3522
1663,02-11-2023,CUST501,Electronics,3,25,103.8474
1664,17-12-2023,CUST018,Clothing,2,300,66.3189
1665,26-04-2023,CUST832,Beauty,4,25,55.4351
1666,08-04-2023,CUST966,Electronics,1,500,28.1537
1667,01-05-2023,CUST893,Beauty,3,500,32.5091
1668,15-04-2023,CUST770,Clothing,2,25,437.5652
1669,23-01-2023,CUST618,Electronics,2,25,119.3746
1670,06-04-2023,CUST887,Electronics,1,300,1264.0039
1671,27-01-2023,CUST377,Clothing,1,50,103.3485
1672,08-03-2023,CUST863,Beauty,2,30,27.5174
1673,28-02-2023,CUST359,Beauty,4,25,97.0543
1674,10-05-2023,CUST994,Beauty,4,500,266.2927
1675,05-07-2023,CUST277,Clothing,1,30,516.8481
1676,11-06-2023,CUST788,Beauty,2,30,1034.059
1677,12-08-2023,CUST173,Clothing,4,300,65.9537
1678,29-08-2023,CUST921,Beauty,4,50,38.4337
1679,13-09-2023,CUST992,Beauty,2,300,53.3722
1680,01-04-2023,CUST720,Clothing,3,500,1120.0708
1681,06-09-2023,CUST924,Electronics,1,50,1261.2486
1682,01-05-2023,CUST401,Beauty,4,300,540.698
1683,12-10-2023,CUST319,Clothing,2,30,73.5717
1684,03-06-2023,CUST825,Electronics,3,500,493.3428
1685,07-06-2023,CUST563,Beauty,1,300,99.0616
1686,13-03-2023,CUST854,Beauty,3,300,50.82
1687,08-01-2023,CUST741,Clothing,2,50,45.4505
1688,05-12-2023,CUST402,Electronics,3,25,1832.8596
1689,21-11-2023,CUST015,Beauty,3,500,877.3671
1690,20-04-2023,CUST974,Clothing,1,300,53.8246
1691,23-10-2023,CUST559,Beauty,3,25,301.8949
1692,04-05-2023,CUST962,Clothing,4,30,37.3167
1693,11-07-2023,CUST878,Clothing,4,50,100.3727
1694,20-03-2023,CUST130,Clothing,4,500,140.67
1695,28-12-2023,CUST031,Clothing,3,500,1816.8457
1696,11-01-2023,CUST429,Clothing,3,50,93.1999
1697,12-04-2023,CUST801,Clothing,3,25,99.7197
1698,27-05-2023,CUST263,Clothing,3,30,49.5286
1699,30-06-2023,CUST023,Clothing,3,25,843.2624
1700,10-02-2023,CUST783,Clothing,1,50,317.699
1701,22-09-2023,CUST046,Electronics,1,50,89.507
1702,24-07-2023,CUST751,Electronics,3,500,1953.9236
1703,18-04-2023,CUST906,Clothing,4,300,98.3782
1704,03-02-2023,CUST323,Beauty,1,300,64.762
1705,01-01-2023,CUST830,Clothing,3,300,1081.3073
1706,29-04-2023,CUST407,Clothing,3,25,892.7654
1707,22-11-2023,CUST558,Beauty,3,25,1975.7747
1708,17-11-2023,CUST877,Clothing,1,300,111.0397
1709,11-07-2023,CUST244,Clothing,1,50,100.3229
1710,19-07-2023,CUST060,Electronics,3,30,356.245
1711,05-02-2023,CUST235,Electronics,4,50,208.4744
1712,12-11-2023,CUST129,Beauty,4,30,147.6024
1713,24-10-2023,CUST658,Clothing,2,25,61.0399
1714,24-10-2023,CUST792,Clothing,3,30,1927.8336
1715,03-11-2023,CUST239,Beauty,2,300,1170.0172
1716,20-05-2023,CUST479,Electronics,1,25,65.9579
1717,13-08-2023,CUST053,Electronics,1,50,214.7743
1718,08-01-2023,CUST138,Clothing,4,50,563.5872
1719,24-02-2023,CUST113,Clothing,4,300,36.4512
1720,26-07-2023,CUST990,Electronics,3,500,572.6799
1721,06-01-2023,CUST818,Beauty,4,500,102.3576
1722,19-07-2023,CUST886,Beauty,3,50,234.1627
1723,02-11-2023,CUST626,Electronics,1,30,100.9729
1724,13-02-2023,CUST473,Beauty,3,25,227.1301
1725,05-08-2023,CUST904,Clothing,4,300,1255.7171
1726,04-06-2023,CUST216,Beauty,1,30,63.1569
1727,22-05-2023,CUST518,Beauty,3,30,96.8302
1728,18-08-2023,CUST286,Electronics,4,30,41.6659
1729,16-05-2023,CUST466,Beauty,2,300,1997.9422
1730,22-02-2023,CUST681,Beauty,3,300,96.2334
1731,07-11-2023,CUST691,Electronics,1,25,62.7477
1732,25-05-2023,CUST114,Clothing,2,50,926.3126
1733,17-11-2023,CUST700,Electronics,1,25,95.0047
1734,15-05-2023,CUST809,Clothing,4,25,124.9856
1735,03-02-2023,CUST743,Beauty,1,300,1161.0493
1736,05-05-2023,CUST642,Clothing,2,500,46.619
1737,28-07-2023,CUST704,Electronics,3,500,463.4072
1738,19-04-2023,CUST834,Beauty,1,50,68.7921
1739,09-12-2023,CUST296,Beauty,3,50,183.9344
1740,16-05-2023,CUST643,Clothing,3,300,159.7934
1741,27-08-2023,CUST662,Clothing,1,50,256.9004
1742,26-02-2023,CUST461,Clothing,4,500,51.7367
1743,07-03-2023,CUST374,Clothing,3,300,60.6837
1744,29-11-2023,CUST502,Electronics,1,30,32.8619
1745,12-04-2023,CUST470,Clothing,2,500,124.064
1746,11-12-2023,CUST259,Clothing,4,300,45.3499
1747,07-11-2023,CUST829,Beauty,3,50,930.8683
1748,09-12-2023,CUST300,Electronics,2,25,544.0357
1749,18-08-2023,CUST952,Electronics,1,50,29.3227
1750,04-04-2023,CUST742,Electronics,1,25,64.1377
1751,23-11-2023,CUST857,Electronics,2,25,1173.05
1752,17-05-2023,CUST794,Clothing,1,25,1900.4408
1753,26-01-2023,CUST371,Clothing,4,50,114.0383
1754,14-12-2023,CUST874,Beauty,2,25,548.3818
1755,14-09-2023,CUST013,Clothing,1,25,1148.0678
1756,19-07-2023,CUST226,Clothing,3,25,1759.4202
1757,08-06-2023,CUST540,Electronics,3,30,1320.1308
1758,31-01-2023,CUST495,Beauty,3,25,247.0587
1759,04-10-2023,CUST136,Clothing,3,30,62.0887
1760,16-05-2023,CUST710,Beauty,4,300,173.3028
1761,16-04-2023,CUST139,Beauty,2,300,278.5791
1762,13-04-2023,CUST229,Clothing,2,30,59.4318
1763,06-12-2023,CUST378,Clothing,4,50,567.2625
1764,20-03-2023,CUST343,Clothing,2,30,1005.0016
1765,19-09-2023,CUST945,Electronics,3,25,101.2603
1766,31-05-2023,CUST037,Electronics,1,500,902.6708
1767,05-06-2023,CUST010,Beauty,2,500,32.6197
1768,25-06-2023,CUST549,Beauty,3,500,930.0849
1769,02-09-2023,CUST744,Electronics,1,300,53.4097
1770,02-05-2023,CUST406,Clothing,2,500,26.5797
1771,23-04-2023,CUST433,Clothing,4,25,25.294
1772,23-11-2023,CUST361,Clothing,2,30,322.8903
1773,18-04-2023,CUST089,Beauty,3,25,55.2186
1774,26-12-2023,CUST569,Electronics,3,300,49.9496
1775,09-08-2023,CUST203,Clothing,4,50,62.7709
1776,09-10-2023,CUST498,Beauty,3,30,80.9051
1777,26-06-2023,CUST872,Beauty,1,500,158.7919
1778,18-04-2023,CUST528,Clothing,3,25,264.309
1779,27-01-2023,CUST724,Beauty,2,50,111.2151
1780,04-10-2023,CUST814,Beauty,4,500,570.1736
1781,09-04-2023,CUST165,Electronics,2,30,195.7126
1782,17-12-2023,CUST1000,Electronics,1,50,1201.4384
1783,21-06-2023,CUST730,Electronics,1,300,97.7706
1784,17-02-2023,CUST159,Beauty,1,30,881.3657
1785,26-11-2023,CUST791,Clothing,4,500,98.4196
1786,20-04-2023,CUST753,Electronics,4,300,1953.172
1787,23-05-2023,CUST064,Clothing,4,300,439.4819
1788,19-01-2023,CUST613,Beauty,1,30,28.3116
1789,28-11-2023,CUST595,Beauty,3,300,133.1926
1790,04-04-2023,CUST639,Clothing,4,300,79.2222
1791,25-11-2023,CUST780,Electronics,2,25,54.7737
1792,29-08-2023,CUST609,Beauty,1,300,92.7279
1793,31-05-2023,CUST787,Beauty,3,50,64.918
1794,21-03-2023,CUST523,Clothing,3,50,552.8484
1795,04-08-2023,CUST541,Electronics,4,500,42.5394
1796,13-02-2023,CUST247,Electronics,3,300,1938.7859
1797,31-08-2023,CUST328,Beauty,2,50,51.2539
1798,02-11-2023,CUST529,Electronics,4,300,50.3231
1799,16-09-2023,CUST721,Clothing,4,25,1998.9643
1800,02-04-2023,CUST961,Electronics,1,500,347.1332
1801,16-01-2023,CUST757,Clothing,1,50,1884.9958
1802,13-10-2023,CUST485,Beauty,3,500,96.8173
1803,18-03-2023,CUST965,Electronics,1,500,1780.3645
1804,07-03-2023,CUST252,Beauty,2,25,1955.4151
1805,11-03-2023,CUST847,Electronics,1,500,506.8612
1806,29-09-2023,CUST119,Clothing,1,30,147.0234
1807,30-11-2023,CUST024,Beauty,1,25,62.3287
1808,02-01-2023,CUST358,Clothing,3,25,92.2319
1809,26-01-2023,CUST494,Beauty,4,50,1395.6469
1810,04-06-2023,CUST668,Beauty,3,500,47.0842
1811,25-02-2023,CUST086,Beauty,4,50,98.5184
1812,24-06-2023,CUST305,Beauty,2,25,1888.9913
1813,15-08-2023,CUST075,Beauty,4,300,577.887
1814,18-12-2023,CUST734,Beauty,3,300,55.0892
1815,13-11-2023,CUST260,Clothing,1,500,65.5579
1816,22-03-2023,CUST607,Clothing,4,500,979.4455
1817,08-02-2023,CUST611,Electronics,3,500,65.1081
1818,26-12-2023,CUST271,Beauty,2,300,92.2019
1819,30-07-2023,CUST653,Clothing,1,25,108.449
1820,01-07-2023,CUST363,Beauty,1,25,98.0387
1821,05-12-2023,CUST983,Beauty,3,50,101.5982
1822,11-02-2023,CUST164,Electronics,3,30,855.2123
1823,25-01-2023,CUST370,Clothing,2,30,48.8332
1824,19-03-2023,CUST944,Electronics,1,30,35.2635
1825,02-01-2023,CUST043,Clothing,2,25,1598.9447
1826,03-07-2023,CUST514,Electronics,1,25,168.8701
1827,21-08-2023,CUST823,Beauty,2,300,239.475
1828,03-10-2023,CUST633,Clothing,3,25,98.543
1829,11-01-2023,CUST148,Beauty,2,25,101.3329
1830,09-08-2023,CUST820,Beauty,3,25,142.707
1831,30-05-2023,CUST492,Clothing,1,25,96.3407
1832,09-06-2023,CUST022,Clothing,4,300,57.1478
1833,01-02-2023,CUST534,Beauty,4,30,1391.4516
1834,23-10-2023,CUST111,Beauty,2,25,97.5042
1835,18-09-2023,CUST806,Beauty,3,500,173.6627
1836,04-06-2023,CUST959,Clothing,2,300,57.463
1837,31-08-2023,CUST105,Electronics,4,30,1184.5765
1838,25-11-2023,CUST627,Beauty,2,300,99.0991
1839,22-06-2023,CUST808,Electronics,4,30,37.9426
1840,14-08-2023,CUST547,Electronics,4,30,32.325
1841,09-06-2023,CUST737,Electronics,3,30,1469.7076
1842,02-01-2023,CUST768,Clothing,1,25,1731.086
1843,19-10-2023,CUST697,Beauty,2,25,1274.7844
1844,13-12-2023,CUST892,Clothing,4,30,81.3167
1845,14-07-2023,CUST793,Clothing,1,30,76.8938
1846,29-09-2023,CUST400,Beauty,3,300,313.2059
1847,24-06-2023,CUST995,Beauty,2,50,103.2357
1848,06-12-2023,CUST255,Electronics,4,50,38.5735
1849,15-08-2023,CUST661,Beauty,2,30,25.3079
1850,05-08-2023,CUST935,Beauty,3,30,892.9725
1851,01-03-2023,CUST057,Beauty,3,30,59.195
1852,10-04-2023,CUST099,Clothing,4,30,32.4442
1853,13-06-2023,CUST499,Clothing,2,500,399.5274
1854,09-08-2023,CUST530,Clothing,2,30,217.6248
1855,26-08-2023,CUST556,Electronics,2,50,107.0745
1856,26-01-2023,CUST822,Clothing,2,50,56.6635
1857,20-05-2023,CUST332,Beauty,2,25,587.6417
1858,06-05-2023,CUST185,Electronics,3,500,28.7352
1859,04-10-2023,CUST802,Beauty,4,50,1962.6383
1860,16-09-2023,CUST909,Clothing,4,50,50.1953
1861,01-07-2023,CUST623,Electronics,1,30,1531.636
1862,10-06-2023,CUST028,Clothing,1,50,1296.8114
1863,02-06-2023,CUST490,Clothing,1,500,218.8905
1864,06-09-2023,CUST955,Electronics,2,300,87.4972
1865,06-12-2023,CUST072,Beauty,1,50,1033.2739
1866,21-01-2023,CUST273,Clothing,1,50,29.2948
1867,23-12-2023,CUST093,Beauty,1,300,88.2975
1868,08-09-2023,CUST853,Electronics,2,50,67.5971
1869,09-04-2023,CUST833,Electronics,2,300,25.0428
1870,19-08-2023,CUST460,Electronics,4,300,1679.3496
1871,20-10-2023,CUST475,Electronics,2,50,48.897
1872,04-03-2023,CUST910,Clothing,2,300,915.6716
1873,17-02-2023,CUST091,Electronics,3,50,168.4747
1874,12-02-2023,CUST422,Electronics,3,500,368.4128
1875,23-07-2023,CUST614,Clothing,2,500,66.7728
1876,11-10-2023,CUST885,Clothing,1,30,108.3936
1877,18-10-2023,CUST436,Clothing,1,25,25.404
1878,16-12-2023,CUST593,Electronics,3,500,27.8232
1879,08-10-2023,CUST669,Electronics,1,500,28.244
1880,09-08-2023,CUST722,Electronics,4,30,635.9588
1881,25-05-2023,CUST096,Beauty,3,30,1760.336
1882,22-10-2023,CUST981,Clothing,1,500,32.6639
1883,10-11-2023,CUST025,Clothing,2,25,96.0131
1884,06-02-2023,CUST954,Beauty,3,300,329.0489
1885,20-08-2023,CUST001,Electronics,4,500,87.2989
1886,22-07-2023,CUST778,Clothing,3,300,101.1924
1887,16-12-2023,CUST306,Clothing,2,25,99.0221
1888,06-12-2023,CUST269,Beauty,3,25,1244.8809
1889,05-08-2023,CUST856,Clothing,4,30,917.66
1890,05-12-2023,CUST986,Electronics,3,300,541.0496
1891,29-11-2023,CUST184,Clothing,4,30,299.4923
1892,08-11-2023,CUST781,Beauty,3,50,86.6301
1893,10-10-2023,CUST480,Electronics,1,300,121.3849
1894,28-03-2023,CUST570,Clothing,1,300,98.003
1895,23-12-2023,CUST500,Electronics,1,500,26.8232
1896,07-10-2023,CUST929,Clothing,2,500,981.7939
1897,28-12-2023,CUST125,Clothing,4,500,129.5784
1898,25-04-2023,CUST861,Electronics,1,300,28.0199
1899,18-09-2023,CUST665,Clothing,4,50,172.1113
1900,01-01-2023,CUST865,Electronics,1,25,1400.6737
1901,01-07-2023,CUST175,Electronics,2,300,60.1255
1902,01-03-2023,CUST810,Clothing,4,500,256.6977
1903,16-05-2023,CUST467,Clothing,4,50,1059.511
1904,11-08-2023,CUST967,Beauty,4,25,352.6255
1905,22-02-2023,CUST418,Clothing,4,25,518.6592
1906,03-03-2023,CUST882,Beauty,1,300,254.4732
1907,25-09-2023,CUST767,Clothing,3,30,520.9813
1908,19-04-2023,CUST987,Beauty,3,30,1614.4468
1909,11-10-2023,CUST732,Beauty,2,25,222.7038
1910,19-12-2023,CUST855,Beauty,4,30,103.1769
1911,14-05-2023,CUST169,Clothing,1,30,433.9129
1912,10-10-2023,CUST275,Electronics,4,50,1216.3286
1913,24-07-2023,CUST110,Clothing,4,300,52.9422
1914,19-10-2023,CUST786,Clothing,4,30,255.1841
1915,19-12-2023,CUST011,Beauty,1,500,594.1964
1916,09-10-2023,CUST253,Beauty,3,300,54.2782
1917,08-05-2023,CUST382,Clothing,1,25,219.4963
1918,17-03-2023,CUST357,Clothing,3,50,66.4476
1919,18-11-2023,CUST476,Clothing,1,30,31.0972
1920,13-03-2023,CUST307,Electronics,3,50,146.7755
1921,09-05-2023,CUST104,Clothing,4,30,72.2793
1922,14-07-2023,CUST192,Beauty,4,300,1998.3808
1923,21-11-2023,CUST448,Beauty,3,300,98.1059
1924,09-10-2023,CUST411,Clothing,4,25,27.138
1925,02-06-2023,CUST928,Electronics,2,25,52.6793
1926,26-01-2023,CUST526,Clothing,2,25,919.0738
1927,09-01-2023,CUST637,Electronics,1,30,25.8694
1928,09-09-2023,CUST785,Electronics,3,25,66.2813
1929,09-12-2023,CUST061,Beauty,1,500,242.8746
1930,24-10-2023,CUST925,Clothing,2,30,27.9103
1931,28-09-2023,CUST580,Beauty,1,300,296.0155
1932,08-05-2023,CUST715,Clothing,2,500,1276.3134
1933,10-03-2023,CUST527,Electronics,3,25,28.0431
1934,11-08-2023,CUST511,Beauty,3,25,524.7852
1935,03-10-2023,CUST682,Clothing,2,300,113.1783
1936,25-12-2023,CUST798,Beauty,1,25,378.0877
1937,01-06-2023,CUST903,Electronics,1,500,57.3196
1938,30-01-2023,CUST821,Electronics,3,50,49.9272
1939,15-12-2023,CUST790,Electronics,3,25,1913.6693
1940,01-10-2023,CUST939,Electronics,2,25,449.0396
1941,23-08-2023,CUST795,Clothing,4,300,540.2924
1942,24-02-2023,CUST689,Beauty,3,30,268.941
1943,28-08-2023,CUST807,Electronics,3,500,187.71
1944,01-02-2023,CUST716,Beauty,4,30,1126.4481
1945,27-12-2023,CUST280,Beauty,4,50,542.185
1946,27-02-2023,CUST246,Beauty,1,500,25.2122
1947,29-12-2023,CUST702,Clothing,1,50,1964.1508
1948,27-10-2023,CUST202,Beauty,3,50,1968.7322
1949,26-03-2023,CUST009,Electronics,4,300,96.7022
1950,28-01-2023,CUST020,Clothing,4,25,94.9459
1951,02-04-2023,CUST707,Electronics,4,50,148.5997
1952,03-05-2023,CUST367,Beauty,2,300,27.6901
1953,09-09-2023,CUST690,Clothing,3,50,31.1328
1954,11-10-2023,CUST927,Electronics,2,25,286.5374
1955,09-11-2023,CUST454,Electronics,2,25,78.3494
1956,06-07-2023,CUST142,Beauty,1,500,1924.7667
1957,18-05-2023,CUST270,Clothing,3,300,51.8269
1958,01-09-2023,CUST283,Electronics,3,500,557.9741
1959,25-08-2023,CUST815,Electronics,4,500,112.1301
1960,30-09-2023,CUST510,Electronics,3,300,30.0021
1961,05-09-2023,CUST565,Clothing,4,30,104.5845
1962,27-10-2023,CUST817,Electronics,4,50,1557.6391
1963,06-12-2023,CUST619,Electronics,2,300,93.2443
1964,13-01-2023,CUST434,Electronics,1,25,30.0631
1965,22-03-2023,CUST355,Beauty,2,500,1882.9609
1966,13-03-2023,CUST459,Beauty,4,30,98.2175
1967,02-02-2023,CUST070,Electronics,3,25,25.4348
1968,10-06-2023,CUST774,Clothing,4,500,193.7166
1969,25-08-2023,CUST048,Clothing,2,500,195.948
1970,27-01-2023,CUST264,Clothing,2,300,62.649
1971,12-06-2023,CUST423,Electronics,4,500,55.297
1972,17-11-2023,CUST979,Clothing,1,500,104.0696
1973,23-03-2023,CUST441,Clothing,3,500,162.9768
1974,06-06-2023,CUST585,Beauty,2,300,200.0962
1975,25-02-2023,CUST631,Clothing,3,500,1758.3859
1976,22-11-2023,CUST366,Electronics,2,50,99.122
1977,30-06-2023,CUST484,Electronics,4,300,520.9178
1978,09-04-2023,CUST533,Electronics,2,25,58.5985
1979,08-08-2023,CUST602,Clothing,2,500,99.8346
1980,14-12-2023,CUST194,Electronics,3,30,63.8454
1981,07-08-2023,CUST141,Clothing,3,500,122.5594
1982,08-05-2023,CUST293,Electronics,1,50,71.4532
1983,20-02-2023,CUST041,Beauty,4,30,30.867
1984,19-10-2023,CUST396,Clothing,1,50,43.0206
1985,03-10-2023,CUST984,Beauty,2,25,1309.5858
1986,02-12-2023,CUST027,Electronics,2,50,1315.6512
1987,16-07-2023,CUST227,Electronics,2,500,95.5969
1988,15-10-2023,CUST740,Electronics,1,300,100.9908
1989,22-06-2023,CUST875,Electronics,1,50,131.0796
1990,08-08-2023,CUST228,Electronics,1,50,947.4807
1991,09-03-2023,CUST891,Beauty,1,25,194.3014
1992,26-03-2023,CUST289,Clothing,1,50,110.5817
1993,27-08-2023,CUST180,Beauty,2,300,97.1906
1994,06-03-2023,CUST225,Electronics,1,25,139.875
1995,11-06-2023,CUST321,Beauty,2,25,923.8488
1996,13-05-2023,CUST900,Clothing,4,25,175.792
1997,05-05-2023,CUST256,Beauty,3,300,844.091
1998,17-10-2023,CUST189,Clothing,2,25,30.3196
1999,07-09-2023,CUST439,Beauty,1,25,103.0095
2000,04-08-2023,CUST245,Clothing,3,25,165.0806
